beldames,8,0.0023479999999835854,5
beliquoring,11,0.0036460999999690102,7
bellmanship,11,0.0038207999987207586,6
beltless,8,0.0012955000001966255,6
bemocked,8,0.0016476999990118202,7
bendsome,8,0.0018344000000070082,5
bengalese,9,0.0028275000004214235,9
bentwood,8,0.0016446999998152023,7
benzoylated,11,0.0014787000000069384,5
bepill,6,0.0011955000009038486,7
bereaved,8,0.0025746000010258285,9
beriming,8,0.0016880000002856832,7
bersim,6,0.0015674000005674316,6
besetter,8,0.0014331000002130168,7
besmokes,8,0.0018395999995846068,7
bespottedness,13,0.0010032999998657033,4
bestowed,8,0.0021785999997518957,8
betell,6,0.0008390000002691522,6
betroth,7,0.0012764000002789544,7
bevies,6,0.0012698999998974614,8
beworship,9,0.0036748000002262415,8
bhisties,8,0.0018326999997952953,8
bibble,6,0.0010326999999961117,6
bibliopolism,12,0.0008302000005642185,3
bicycles,8,0.001773099998899852,7
biddery,7,0.001473299998906441,8
byeworker,9,0.0015839000006963033,6
bigemina,8,0.0030493000012938865,7
bijection,9,0.002703500000279746,7
biliate,7,0.0025894999998854473,11
billiard,8,0.0014437999998335727,8
bimensal,8,0.006303899999693385,10
binh,4,0.00044829999933426734,5
biocide,7,0.001609800001460826,6
biologese,9,0.002834400000210735,7
biorbital,9,0.0018306000001757639,5
bipaleolate,11,0.0024075000001175795,6
biquadratic,11,0.0009518999995634658,5
birefringence,13,0.0017557000010128831,4
birthing,8,0.0008496999998897081,6
bishopful,9,0.0013242999993963167,6
bissonata,9,0.0026121000009879936,7
bito,4,0.0004434000002220273,4
biunity,7,0.0007638999995833728,7
bkgd,4,0.000369400000636233,5
blackhander,11,0.001661700000113342,5
bladeless,9,0.0026383999993413454,8
blankard,8,0.0010409000005893176,6
blastocoelic,12,0.001979300001039519,3
blaver,6,0.001698699999906239,10
bleezy,6,0.0008867999986250652,7
blepharoconjunctivitis,22,0.0015935999999783235,1
blindball,9,0.0014264000001276145,6
blithest,8,0.002041599998847232,6
blondes,7,0.0012388000013743294,5
blooey,6,0.0010481999997864477,7
blowfishes,10,0.0030274999990069773,7
blueblossom,11,0.0012871000017184997,5
bluffly,7,0.0006812999999965541,6
blustery,8,0.002059700000245357,8
boatlip,7,0.0018244999992020894,9
bobwood,7,0.0006962999996176222,5
bodymaker,9,0.0031434000011358876,6
bogglers,8,0.0026663999997253995,10
boiette,7,0.0016615000004094327,7
boldfaces,9,0.003979699999035802,9
bolsheviki,10,0.002854799999113311,7
bombernickel,12,0.00318890000016836,4
bondholding,11,0.0010872000002564164,5
boninesses,10,0.0031168999994406477,7
boodie,6,0.0010562999996182043,7
bookrack,8,0.0010395999997854233,6
boos,4,0.00040670000089448877,4
boppist,7,0.0009981000002881046,5
boredoms,8,0.0025587000000086846,6
borrachio,9,0.0016238999996858183,6
bossboy,7,0.0007065999998303596,7
boterol,7,0.001303600000028382,7
bottleman,9,0.0029768999993393663,6
bouillon,8,0.0010985999997501494,7
bourbonism,10,0.0012834999997721752,6
bovicide,8,0.0019625999993877485,7
bowlegs,7,0.0013675999998667976,8
boxtops,7,0.0008140000009007053,7
brachydactylism,15,0.0009791000011318829,3
bracioles,9,0.007850100000723614,5
bradoons,8,0.001813300001231255,8
brayers,7,0.002081200000247918,8
braking,7,0.001295899999604444,8
brandyball,10,0.0008118999994621845,3
brassate,8,0.003674499999760883,8
bravos,6,0.0010813000008056406,9
breadnut,8,0.003181199999744422,5
breasts,7,0.001924600001075305,6
breezeways,10,0.001432000000932021,5
breviradiate,12,0.002181999998356332,5
bricklike,9,0.0017475999993621372,7
bridling,8,0.0009362999990116805,6
brills,6,0.0006630000007135095,6
bryophyta,9,0.001216700000441051,6
britt,5,0.0005624000004900154,6
brocard,7,0.0012423999996826751,5
broking,7,0.0010801999997056555,7
bromocyanide,12,0.004595300000801217,6
bronchorrhaphy,14,0.0008054000008996809,3
brooky,6,0.0005454999991343357,5
brouhahas,9,0.0009785999991436256,6
brugnatellite,13,0.00359050000042771,7
brushfires,10,0.0020659000001614913,6
buba,4,0.0005063000007794471,7
buchanan,8,0.0009647000006225426,7
buckteeth,9,0.0013951000000815839,5
buenas,6,0.0019315999998070765,9
buggyman,8,0.001117300000260002,8
bulbless,8,0.0011993999996775528,5
bulldog,7,0.0009706000000733184,8
bullition,9,0.0011782000001403503,6
bumblepuppy,11,0.001044799999363022,4
bundeli,7,0.0014310999995359452,8
bunnymouth,10,0.0008785999998508487,5
burdocks,8,0.001136400000177673,7
burgomastership,15,0.0019187000016245292,3
burner,6,0.0009432000006199814,8
bursaries,9,0.005987700000332552,9
bushfighting,12,0.001049599999532802,4
busman,6,0.0010648999996192288,7
butyraceous,11,0.002699200000279234,5
butternut,9,0.0014119000006758142,4
buzzgloak,9,0.0010677999998733867,6
cabbling,8,0.0017322999992757104,6
cabresta,8,0.0035742000000027474,9
cachrys,7,0.0011272000010649208,7
cacophonous,11,0.0009277999997721054,4
cadelles,8,0.002453000000969041,7
caecocolic,10,0.002567300000009709,4
cagayans,8,0.000882800000908901,6
cairngorum,10,0.0019710999986273237,7
calade,6,0.001346900000498863,8
calcanean,9,0.002101800000673393,5
calciphilic,11,0.0008209000006900169,4
calendarer,10,0.0017643000010139076,6
calycli,7,0.0010841999992408091,8
calyptorhynchus,15,0.001060200000210898,2
calliphorid,11,0.001242800000909483,4
calorescence,12,0.0017812999994930578,2
calvarium,9,0.0014352999987750081,6
camblet,7,0.0016823999994812766,8
camias,6,0.001506399999925634,9
campanologist,13,0.0026502999990043463,4
campit,6,0.0009558999990986194,8
canaliculated,13,0.0022853000009490643,4
cancerophobia,13,0.004978299999493174,4
candlelighting,14,0.002888699998948141,5
canichanan,10,0.0010762000001705019,4
cannibalic,10,0.0013335000003280584,8
canonize,8,0.003374699999767472,7
cantharides,11,0.007135500000003958,4
canulating,10,0.0018588000002637273,8
capercaillie,12,0.0020910000002913876,4
capitalizes,11,0.0022117999997135485,6
capos,5,0.0007452999998349696,9
caprock,7,0.0012917000003653811,9
captivation,11,0.001772599998730584,6
caraganas,9,0.0008895999999367632,5
carbamide,9,0.003952499999286374,7
carbonates,10,0.003735299998879782,8
carburetting,12,0.0037406999999802792,7
cardholders,11,0.0021950999998807674,5
cardiologists,13,0.0017275000009249197,4
careening,9,0.004306900000301539,5
caribed,7,0.0023782000007486204,5
carity,6,0.0010455999999976484,9
carnaubic,9,0.0015325000003940659,7
caromed,7,0.0024365000008401694,8
carpintero,10,0.007581599998957245,4
carriagesmith,13,0.0014735999993717996,4
cartes,6,0.00240730000041367,9
carvel,6,0.001629000000320957,7
caseic,6,0.0022594999991270015,10
caskanet,8,0.0026527999998506857,9
cassolette,10,0.0013697000013053184,3
castorin,8,0.0032232000012299977,6
catacoustics,12,0.001139399999374291,4
catalufa,8,0.0010038000000349712,7
catathymic,10,0.0009028000004036585,5
catechizes,10,0.0029755000014120014,6
catfall,7,0.000851800001328229,6
cathodegraph,12,0.0018323000003874768,4
catoptric,9,0.0017253999994863989,5
caucusses,9,0.002239200000985875,6
caup,4,0.000535400000444497,8
cautio,6,0.0009776999995665392,5
caviar,6,0.001044799999363022,10
cebalrai,8,0.003993300000729505,8
ceilidhe,8,0.0014319000001705717,6
celibatist,10,0.003245699999752105,6
cellulin,8,0.001472500000090804,4
cenatory,8,0.0033684999998513376,5
centauromachy,13,0.0023003999995125923,4
centon,6,0.0010038000000349712,6
centro,6,0.0015590999992127763,5
cephalically,12,0.00192109999989043,5
cepheid,7,0.0013463000013871351,6
ceratostomataceae,17,0.0007440000008500647,2
cerebroganglion,15,0.0017769999994925456,4
cerite,6,0.0012308999994274927,7
cerulescent,11,0.0014300000002549496,5
cessionaire,11,0.0054049999998824205,2
cezannesque,11,0.0013106999995216029,5
chaetotactic,12,0.001589100000273902,4
chairless,9,0.006783299999369774,7
chalcolite,10,0.0029506000009860145,3
chalones,8,0.003960000000006403,10
chamma,6,0.0006683999999950174,6
chanceman,9,0.002272800000355346,6
channelization,14,0.003614200000811252,5
chapelet,8,0.0020393999984662514,6
character,9,0.002394299999650684,6
chargeling,10,0.00461140000152227,7
charmingest,11,0.007679099999222672,5
charwoman,9,0.0016431000003649388,7
chats,5,0.0007389999991573859,8
chauth,6,0.0007585999992443249,7
chechen,7,0.0009057999996002764,5
cheeful,7,0.0010366999995312653,5
cheetal,7,0.0015860000003158348,4
chelifer,8,0.0016868000002432382,7
chemoautotrophy,15,0.0011128000005555805,3
chenopodium,11,0.003036699999938719,5
cheselip,8,0.00174689999948896,6
chevrette,9,0.0013472999999066815,5
chicaners,9,0.007990799998879083,7
chiefery,8,0.0016872999985935166,7
childliest,10,0.002251300000352785,4
chylocyst,9,0.0009809999992285157,4
chimla,6,0.0009737000000313856,6
chinkara,8,0.0014465999993262812,8
chippies,8,0.0015461000002687797,7
chiropter,9,0.002501299999494222,6
chiton,6,0.0008692999999766471,8
chlamyses,9,0.00260580000031041,8
chlorite,8,0.0026694999996834667,5
chloropia,9,0.002153100000214181,8
choicely,8,0.0022398000000976026,6
cholecystonephrostomy,21,0.001095300000088173,1
chololithic,11,0.0009418000008736271,3
chondromyxoma,13,0.0007913000008556992,3
choraguses,10,0.0025284000003011897,7
choriocarcinomata,17,0.0008187000003090361,2
choses,6,0.0011621000012382865,6
chrysazin,9,0.002018600000155857,7
chrisroot,9,0.0015899000009085285,7
chromatype,10,0.002576200000476092,6
chromoctye,10,0.0019028999995498452,5
chronical,9,0.0029797000006510643,8
chubbily,8,0.0007702000002609566,5
chummily,8,0.0007683000003453344,6
churchwardens,13,0.0008885999995982274,3
cyaneous,8,0.002577499999460997,5
cyanus,6,0.0010209999982180307,8
cicatriculae,12,0.0023741999993944773,7
cyclide,7,0.0013883999999961816,7
cyclopentane,12,0.0016219000008277362,4
ciderkin,8,0.0018481999995856313,8
cylindroconoidal,16,0.0007342000008065952,2
cimeter,7,0.0014062999998714076,8
cincinnati,10,0.0009110999999393243,2
cineritious,11,0.004076100000020233,1
cynorrhoda,10,0.0011423999985709088,6
cyprina,7,0.0013233999998192303,9
circularise,11,0.0022009000003890833,3
circumduct,10,0.0008309000004373956,4
circumrotate,12,0.003279199998360127,6
cyril,5,0.0005270999990898417,5
cismontane,10,0.0056125000010069925,2
cystoepiplocele,15,0.0012288999987504212,4
citellus,8,0.002013200000874349,4
cytodendrite,12,0.003702099998918129,4
cytostatic,10,0.0013656000010087155,5
civie,5,0.000626300001385971,7
cladodium,9,0.0015876000015850877,6
clayton,7,0.0016916000004130183,10
clangours,9,0.001956300000529154,5
clarigate,9,0.003982700000051409,8
classier,8,0.0051961999997729436,3
clausular,9,0.0007374999986495823,4
cleaded,7,0.0014387999999598833,7
cleek,5,0.0005951000002824003,8
clericality,11,0.002718599998843274,6
cliental,8,0.003604000001359964,5
clinandria,10,0.0013431000006676186,6
clio,4,0.0004969999990862561,6
clitoridectomies,16,0.00101850000100967,3
clodhopperish,13,0.0017965000006370246,5
clonorchiasis,13,0.0016770000001997687,3
clothiers,9,0.004122500000448781,3
clownship,9,0.0018244999992020894,6
clunk,5,0.000495000000228174,5
coachee,7,0.0016504999985045288,5
coagency,8,0.0020958999994036276,7
coalsheds,9,0.003478200000245124,7
coat,4,0.0005947000008745817,8
cobblestoned,12,0.0014226000002963701,5
coccid,6,0.0006639999992330559,7
cochleated,10,0.0015311999995901715,4
cockieleekie,12,0.0015917000000627013,5
cocobolos,9,0.0007803999997122446,5
codeless,8,0.0019216000000596978,6
coecum,6,0.0010397000005468726,8
coelospermous,13,0.0009898999996948987,3
coenotype,9,0.0016378000000258908,6
coexpand,8,0.002279300000736839,8
cogged,6,0.0009881000005407259,7
cognovit,8,0.0012109999988751952,6
cohortative,11,0.0037372999995568534,7
coinfinity,10,0.0013617999993584817,5
cokewold,8,0.001726599999528844,7
coleorhiza,10,0.004280799999833107,7
collaborationism,16,0.0017556999991938937,4
collectivism,12,0.0018529000008129515,6
colligate,9,0.0032630000005156035,8
colloque,8,0.0016383999991376186,7
colometry,9,0.0018892000007326715,7
coloradan,9,0.0013255000012577511,4
colourationally,15,0.0014277999998739688,4
columbia,8,0.001600900000994443,5
comatosely,10,0.001734999999825959,5
combustious,11,0.000990500000625616,5
comfortlessness,15,0.0010876000014832243,3
commeasure,10,0.0024195999994844897,4
commercialisation,17,0.0019191999999748077,1
committals,10,0.0014323999985208502,3
commoving,9,0.0012901999998575775,6
commuting,9,0.0015301999992516357,5
compare,7,0.002547199999753502,9
compensability,14,0.004686499998570071,3
compleated,10,0.001664100000198232,5
complied,8,0.0024215000012191013,8
composure,9,0.002055599999948754,6
compromit,9,0.0011154000003443798,5
comsomol,8,0.0008355999998457264,7
conceiver,9,0.0026472999998077285,7
concertinist,12,0.004240199999912875,3
conciliabulum,13,0.0014228000000002794,4
concordal,9,0.0013223000005382346,4
concussing,10,0.0012062000005244045,6
condiments,10,0.003369899999597692,3
conductively,12,0.00400179999996908,6
confederatism,13,0.008461900000838796,7
configurative,13,0.0068864999993820675,7
confocally,10,0.0009688999998616055,5
confuter,8,0.0024336999995284714,9
conglutination,14,0.0016354999988834606,3
coniceine,9,0.002295399999638903,5
conjugant,9,0.0011086999984399881,5
connectionless,14,0.0019510999991325662,3
conopodium,10,0.0013319000008777948,6
consecute,9,0.0018108000003849156,3
considerator,12,0.00998980000076699,5
consoling,9,0.0016313000014633872,4
constantine,11,0.004758199998832424,3
constructionists,16,0.000633699999525561,2
consummative,12,0.00723180000022694,4
contemper,9,0.0020721000000776257,7
contestation,12,0.005607999999483582,2
contoise,8,0.003027000000656699,5
contradictiousness,18,0.0016966000002867077,3
contrariousness,15,0.003330400000777445,1
controlling,11,0.0012781000004906673,6
convection,10,0.0023777999995218124,6
conversableness,15,0.0012229999992996454,3
convincers,10,0.0041037999999389285,9
cooeys,6,0.0012578000005305512,8
coonskin,8,0.0012439000001904787,7
copaliferous,12,0.003236799999285722,4
copier,6,0.0014200999994500307,8
coppernosed,11,0.0015358000000560423,4
copsole,7,0.001241699999809498,8
coralberry,10,0.0023930000006657792,8
cordelia,8,0.004104499999812106,3
coreidae,8,0.003293600000688457,4
corymblike,10,0.002820800000336021,7
cormorant,9,0.0012936999992234632,7
cornhusk,8,0.001109500000893604,7
corolla,7,0.0011765999988710973,4
corporacy,9,0.0009260000006179325,5
correctional,12,0.007008900000073481,1
corroborations,14,0.002265199998873868,5
corset,6,0.001632699999390752,5
corvette,8,0.0018593000004329951,7
cosmetical,10,0.003659500000139815,3
cosmotheism,11,0.001991499999348889,3
costochondral,13,0.0009079999999812571,4
cothe,5,0.000778000001446344,7
cottagers,9,0.004428899999766145,9
coul,4,0.0004558000000542961,7
counter,7,0.0016211999991355697,8
counterclaimed,14,0.004356199999165256,3
counterfeitness,15,0.003059900000152993,3
countermeasures,15,0.0017740000002959277,4
counterproof,12,0.0015216000010696007,5
counterstain,12,0.009062400000402704,2
counterworker,13,0.0014515999991999706,5
couriers,8,0.003397899999981746,8
couthier,8,0.0027472000001580454,6
coves,5,0.0007390999999188352,8
cowier,6,0.0014418999999179505,9
coxed,5,0.0006523000010929536,8
crabwise,8,0.0051794999999401625,9
craftsmen,9,0.003748200000700308,9
crams,5,0.0008837999994284473,9
crank,5,0.0007798000006005168,8
crashingly,10,0.00188969999908295,8
crawfishing,11,0.0010934000001725508,4
creashaks,9,0.0026789999992615776,8
creditress,10,0.0020557999996526632,5
cremometer,10,0.0016928999993979232,5
creply,6,0.0010664999990694923,8
cretinizing,11,0.002404799999567331,4
cricketings,11,0.0031025999996927567,7
crimpness,9,0.0025418000004719943,5
cryology,8,0.0007861000012781005,5
cryptocerous,12,0.0014862000007269671,5
cryptosplenetic,15,0.0030389999992621597,3
crystalloblastic,16,0.0007548999983555404,2
critiquing,10,0.0011716999997588573,6
crofting,8,0.001491500001066015,8
crooners,8,0.0021420000011858065,8
crossfertilizable,17,0.001966800000445801,4
crotaphic,9,0.0017984000005526468,5
crowhop,7,0.0007200000000011642,7
cruddy,6,0.0006376000001182547,5
crumpled,8,0.0014712999982293695,7
crustily,8,0.0009805999998206971,6
cuartino,8,0.002467300000716932,6
cubomedusan,11,0.0017487999994045822,4
cudgelling,10,0.00215329999991809,6
culicid,7,0.0007108000008884119,6
cultism,7,0.0010892999998759478,8
cumbraite,9,0.0037408000007417286,6
